listing_id,host_user_id,status,city,state,monthly_price,listed_date,snapshot_date
L02386,U01976,active,Denver,CO,58.16,2025-10-31,2025-10-31
L02386,U01976,active,Denver,CO,58.16,2025-10-31,2026-05-25
L02387,U12677,active,Nashville,TN,343.52,2025-08-07,2025-08-07
L02387,U12677,inactive,Nashville,TN,343.52,2025-08-07,2026-04-28
L02387,U12677,inactive,Nashville,TN,343.52,2025-08-07,2026-05-25
L02388,U01558,active,Ann Arbor,MI,373.49,2025-01-30,2025-01-30
L02388,U01558,active,Ann Arbor,MI,373.49,2025-01-30,2026-05-25
L02389,U01341,active,Boston,MA,129.18,2024-02-21,2024-02-21
L02389,U01341,active,Boston,MA,129.18,2024-02-21,2026-05-25
L02390,U08830,active,Philadelphia,PA,396.28,2021-12-15,2021-12-15
L02390,U08830,active,Philadelphia,PA,396.28,2021-12-15,2026-05-25
L02391,U13158,active,Salt Lake City,UT,438.44,2026-03-15,2026-03-15
L02391,U13158,active,Salt Lake City,UT,438.44,2026-03-15,2026-05-25
L02392,U11748,active,Nashville,TN,92.32,2024-12-22,2024-12-22
L02392,U11748,active,Nashville,TN,92.32,2024-12-22,2026-05-25
L02393,U02936,active,Philadelphia,PA,366.16,2023-02-03,2023-02-03
L02393,U02936,active,Philadelphia,PA,366.16,2023-02-03,2026-05-25
L02394,U12882,active,Worcester,MA,390.85,2022-08-19,2022-08-19
L02394,U12882,active,Worcester,MA,390.85,2022-08-19,2026-05-25
L02395,U12420,active,Saint Paul,MN,115.04,2023-07-16,2023-07-16
L02395,U12420,active,Saint Paul,MN,115.04,2023-07-16,2026-05-25
L02396,U00485,active,Eugene,OR,70.91,2022-09-25,2022-09-25
L02396,U00485,active,Eugene,OR,70.91,2022-09-25,2026-05-25
L02397,U09801,active,Cleveland,OH,277.65,2023-12-27,2023-12-27
L02397,U09801,active,Cleveland,OH,277.65,2023-12-27,2026-05-25
L02398,U14632,active,Chicago,IL,225.47,2021-11-10,2021-11-10
L02398,U14632,active,Chicago,IL,225.47,2021-11-10,2026-05-25
L02399,U14136,active,Spokane,WA,138.21,2021-10-04,2021-10-04
L02399,U14136,active,Spokane,WA,138.21,2021-10-04,2026-05-25
L02400,U04590,active,Durham,NC,262.36,2024-02-08,2024-02-08
L02400,U04590,active,Durham,NC,262.36,2024-02-08,2026-05-25
L02401,U13056,active,Springfield,IL,305.80,2022-06-15,2022-06-15
L02401,U13056,active,Springfield,IL,305.80,2022-06-15,2026-05-25
L02402,U02627,active,Springfield,IL,69.42,2025-10-09,2025-10-09
L02402,U02627,active,Springfield,IL,69.42,2025-10-09,2026-05-25
L02403,U05961,active,Tucson,AZ,266.28,2024-11-27,2024-11-27
L02403,U05961,active,Tucson,AZ,266.28,2024-11-27,2026-05-25
L02404,U04375,active,Las Vegas,NV,444.75,2024-08-08,2024-08-08
L02404,U04375,active,Las Vegas,NV,444.75,2024-08-08,2026-05-25
L02405,U08049,active,Buffalo,NY,389.71,2024-10-27,2024-10-27
L02405,U08049,active,Buffalo,NY,389.71,2024-10-27,2026-05-25
L02406,U04528,active,Philadelphia,PA,350.11,2022-08-19,2022-08-19
L02406,U04528,active,Philadelphia,PA,350.11,2022-08-19,2026-05-25
L02407,U03533,active,Salt Lake City,UT,180.77,2025-08-19,2025-08-19
L02407,U03533,active,Salt Lake City,UT,180.77,2025-08-19,2026-05-25
L02408,U00615,active,Denver,CO,423.31,2021-11-11,2021-11-11
L02408,U00615,active,Denver,CO,423.31,2021-11-11,2026-05-25
L02409,U01752,active,Eugene,OR,316.87,2021-06-10,2021-06-10
L02409,U01752,active,Eugene,OR,316.87,2021-06-10,2026-05-25
L02410,U11645,active,Philadelphia,PA,227.29,2024-03-26,2024-03-26
L02410,U11645,active,Philadelphia,PA,227.29,2024-03-26,2026-05-25
L02411,U05892,active,New York,NY,398.33,2021-06-16,2021-06-16
L02411,U05892,active,New York,NY,398.33,2021-06-16,2026-05-25
L02412,U09107,active,Los Angeles,CA,224.19,2024-12-15,2024-12-15
L02412,U09107,active,Los Angeles,CA,224.19,2024-12-15,2026-05-25
L02413,U13414,active,Houston,TX,209.46,2025-11-23,2025-11-23
L02413,U13414,active,Houston,TX,209.46,2025-11-23,2026-05-25
L02414,U09852,active,Savannah,GA,118.32,2024-08-11,2024-08-11
L02414,U09852,active,Savannah,GA,118.32,2024-08-11,2026-05-25
L02415,U01142,active,Cleveland,OH,405.05,2024-06-13,2024-06-13
L02415,U01142,active,Cleveland,OH,405.05,2024-06-13,2026-05-25
L02416,U10201,active,Seattle,WA,311.57,2022-11-02,2022-11-02
L02416,U10201,active,Seattle,WA,311.57,2022-11-02,2026-05-25
L02417,U07982,active,Boulder,CO,208.08,2023-04-26,2023-04-26
L02417,U07982,inactive,Boulder,CO,208.08,2023-04-26,2025-07-22
L02417,U07982,inactive,Boulder,CO,208.08,2023-04-26,2026-05-25
L02418,U12499,active,Denver,CO,443.37,2023-03-08,2023-03-08
L02418,U12499,active,Denver,CO,443.37,2023-03-08,2026-05-25
L02419,U09616,active,Reno,NV,383.93,2026-05-25,2026-05-25
L02420,U12556,active,Savannah,GA,430.65,2023-03-24,2023-03-24
L02420,U12556,active,Savannah,GA,430.65,2023-03-24,2026-05-25
L02421,U03158,active,San Antonio,TX,350.23,2023-06-17,2023-06-17
L02421,U03158,active,San Antonio,TX,350.23,2023-06-17,2026-05-25
L02422,U07482,active,Denver,CO,79.33,2022-01-05,2022-01-05
L02422,U07482,active,Denver,CO,79.33,2022-01-05,2026-05-25
L02423,U08013,active,Eugene,OR,83.26,2025-11-27,2025-11-27
L02423,U08013,active,Eugene,OR,83.26,2025-11-27,2026-05-25
L02424,U05026,active,Norfolk,VA,222.68,2025-11-21,2025-11-21
L02424,U05026,active,Norfolk,VA,222.68,2025-11-21,2026-05-25
L02425,U07993,active,Boston,MA,57.08,2025-01-06,2025-01-06
L02425,U07993,active,Boston,MA,57.08,2025-01-06,2026-05-25
L02426,U10937,active,Salt Lake City,UT,165.73,2023-03-13,2023-03-13
L02426,U10937,active,Salt Lake City,UT,165.73,2023-03-13,2026-05-25
L02427,U12520,active,Reno,NV,223.09,2026-05-17,2026-05-17
L02427,U12520,active,Reno,NV,223.09,2026-05-17,2026-05-25
L02428,U13073,active,Raleigh,NC,183.90,2022-03-02,2022-03-02
L02428,U13073,active,Raleigh,NC,183.90,2022-03-02,2026-05-25
L02429,U14030,active,Pittsburgh,PA,271.73,2025-06-20,2025-06-20
L02429,U14030,active,Pittsburgh,PA,271.73,2025-06-20,2026-05-25
L02430,U03131,active,Detroit,MI,59.25,2024-07-24,2024-07-24
L02430,U03131,active,Detroit,MI,59.25,2024-07-24,2026-05-25
L02431,U08556,active,Detroit,MI,63.93,2024-06-10,2024-06-10
L02431,U08556,active,Detroit,MI,63.93,2024-06-10,2026-05-25
L02432,U06041,active,Detroit,MI,319.57,2025-03-19,2025-03-19
L02432,U06041,active,Detroit,MI,319.57,2025-03-19,2026-05-25
L02433,U07018,active,Norfolk,VA,279.46,2024-06-15,2024-06-15
L02433,U07018,active,Norfolk,VA,279.46,2024-06-15,2026-05-25
L02434,U11096,active,Norfolk,VA,332.45,2026-04-19,2026-04-19
L02434,U11096,active,Norfolk,VA,332.45,2026-04-19,2026-05-25
L02435,U11322,active,San Diego,CA,139.03,2022-10-13,2022-10-13
L02435,U11322,active,San Diego,CA,139.03,2022-10-13,2026-05-25
L02436,U03158,active,Atlanta,GA,375.22,2023-06-21,2023-06-21
L02436,U03158,active,Atlanta,GA,375.22,2023-06-21,2026-05-25
L02437,U07286,active,Atlanta,GA,211.60,2022-06-13,2022-06-13
L02437,U07286,inactive,Atlanta,GA,211.60,2022-06-13,2025-01-07
L02437,U07286,inactive,Atlanta,GA,211.60,2022-06-13,2026-05-25
L02438,U07729,active,Norfolk,VA,355.78,2021-11-29,2021-11-29
L02438,U07729,active,Norfolk,VA,355.78,2021-11-29,2026-05-25
L02439,U04287,active,Atlanta,GA,307.06,2022-04-24,2022-04-24
L02439,U04287,active,Atlanta,GA,307.06,2022-04-24,2026-05-25
L02440,U04167,active,Tucson,AZ,266.28,2024-06-26,2024-06-26
L02440,U04167,active,Tucson,AZ,266.28,2024-06-26,2026-05-25
L02441,U01314,active,Philadelphia,PA,297.51,2024-11-03,2024-11-03
L02441,U01314,active,Philadelphia,PA,297.51,2024-11-03,2026-05-25
L02442,U11261,active,Grand Rapids,MI,279.99,2024-04-28,2024-04-28
L02442,U11261,active,Grand Rapids,MI,279.99,2024-04-28,2026-05-25
L02443,U11894,active,Memphis,TN,243.51,2026-05-20,2026-05-20
L02443,U11894,active,Memphis,TN,243.51,2026-05-20,2026-05-25
L02444,U00804,active,Nashville,TN,364.38,2023-04-25,2023-04-25
L02444,U00804,active,Nashville,TN,364.38,2023-04-25,2026-05-25
L02445,U06153,active,Saint Paul,MN,387.44,2025-10-21,2025-10-21
L02445,U06153,active,Saint Paul,MN,387.44,2025-10-21,2026-05-25
L02446,U08097,active,Las Vegas,NV,257.68,2024-06-08,2024-06-08
L02446,U08097,active,Las Vegas,NV,257.68,2024-06-08,2026-05-25
L02447,U01071,active,Ann Arbor,MI,216.21,2023-04-30,2023-04-30
L02447,U01071,active,Ann Arbor,MI,216.21,2023-04-30,2026-05-25
L02448,U13334,active,Eugene,OR,264.27,2022-11-14,2022-11-14
L02448,U13334,active,Eugene,OR,264.27,2022-11-14,2026-05-25
L02449,U00362,active,Ann Arbor,MI,175.71,2024-06-03,2024-06-03
L02449,U00362,active,Ann Arbor,MI,175.71,2024-06-03,2026-05-25
L02450,U09427,active,Boulder,CO,132.39,2023-05-28,2023-05-28
L02450,U09427,active,Boulder,CO,132.39,2023-05-28,2026-05-25
L02451,U11671,active,Boston,MA,320.64,2023-09-05,2023-09-05
L02451,U11671,active,Boston,MA,320.64,2023-09-05,2026-05-25
L02452,U14917,active,Philadelphia,PA,172.82,2023-08-14,2023-08-14
L02452,U14917,active,Philadelphia,PA,172.82,2023-08-14,2026-05-25
L02453,U10899,active,Ann Arbor,MI,275.39,2021-07-25,2021-07-25
L02453,U10899,active,Ann Arbor,MI,275.39,2021-07-25,2026-05-25
L02454,U01095,active,Salt Lake City,UT,295.69,2023-03-12,2023-03-12
L02454,U01095,active,Salt Lake City,UT,295.69,2023-03-12,2026-05-25
L02455,U00947,active,Denver,CO,121.79,2023-03-20,2023-03-20
L02455,U00947,inactive,Denver,CO,121.79,2023-03-20,2023-04-24
L02455,U00947,inactive,Denver,CO,121.79,2023-03-20,2026-05-25
L02456,U04466,active,Savannah,GA,334.16,2022-02-06,2022-02-06
L02456,U04466,inactive,Savannah,GA,334.16,2022-02-06,2024-03-17
L02456,U04466,inactive,Savannah,GA,334.16,2022-02-06,2026-05-25
L02457,U12903,active,Detroit,MI,113.75,2025-04-21,2025-04-21
L02457,U12903,active,Detroit,MI,113.75,2025-04-21,2026-05-25
L02458,U07332,active,Arlington,VA,238.65,2026-04-25,2026-04-25
L02458,U07332,active,Arlington,VA,238.65,2026-04-25,2026-05-25
L02459,U05641,active,Provo,UT,352.06,2025-03-31,2025-03-31
L02459,U05641,active,Provo,UT,352.06,2025-03-31,2026-05-25
L02460,U08409,active,Memphis,TN,88.30,2023-12-03,2023-12-03
L02460,U08409,active,Memphis,TN,88.30,2023-12-03,2026-05-25
L02461,U05177,active,Houston,TX,115.62,2023-11-21,2023-11-21
L02461,U05177,active,Houston,TX,115.62,2023-11-21,2026-05-25
L02462,U06572,active,Worcester,MA,428.65,2025-07-06,2025-07-06
L02462,U06572,active,Worcester,MA,428.65,2025-07-06,2026-05-25
L02463,U03072,active,Denver,CO,157.81,2023-05-08,2023-05-08
L02463,U03072,active,Denver,CO,157.81,2023-05-08,2026-05-25
L02464,U09681,active,Tucson,AZ,115.33,2021-09-09,2021-09-09
L02464,U09681,active,Tucson,AZ,115.33,2021-09-09,2026-05-25
L02465,U11817,active,Rochester,NY,100.00,2022-01-23,2022-01-23
L02465,U11817,active,Rochester,NY,100.00,2022-01-23,2026-05-25
L02466,U14165,active,Nashville,TN,407.55,2025-06-03,2025-06-03
L02466,U14165,active,Nashville,TN,407.55,2025-06-03,2026-05-25
L02467,U14472,active,Knoxville,TN,51.63,2022-04-30,2022-04-30
L02467,U14472,active,Knoxville,TN,51.63,2022-04-30,2026-05-25
L02468,U07899,active,Philadelphia,PA,287.71,2022-05-09,2022-05-09
L02468,U07899,active,Philadelphia,PA,287.71,2022-05-09,2026-05-25
L02469,U06858,active,Denver,CO,115.11,2024-07-22,2024-07-22
L02469,U06858,active,Denver,CO,115.11,2024-07-22,2026-05-25
L02470,U06040,active,Phoenix,AZ,416.01,2022-12-16,2022-12-16
L02470,U06040,active,Phoenix,AZ,416.01,2022-12-16,2026-05-25
L02471,U05647,active,Norfolk,VA,361.48,2022-06-20,2022-06-20
L02471,U05647,active,Norfolk,VA,361.48,2022-06-20,2026-05-25
L02472,U10738,active,Seattle,WA,93.31,2023-01-06,2023-01-06
L02472,U10738,active,Seattle,WA,93.31,2023-01-06,2026-05-25
L02473,U13502,active,Provo,UT,252.80,2024-03-12,2024-03-12
L02473,U13502,active,Provo,UT,252.80,2024-03-12,2026-05-25
L02474,U09733,active,Miami,FL,218.65,2024-12-28,2024-12-28
L02474,U09733,active,Miami,FL,218.65,2024-12-28,2026-05-25
L02475,U00933,active,Worcester,MA,164.66,2026-01-22,2026-01-22
L02475,U00933,active,Worcester,MA,164.66,2026-01-22,2026-05-25
L02476,U04776,active,Sacramento,CA,266.19,2024-05-03,2024-05-03
L02476,U04776,active,Sacramento,CA,266.19,2024-05-03,2026-05-25
L02477,U04423,active,Springfield,IL,444.23,2023-07-19,2023-07-19
L02477,U04423,active,Springfield,IL,444.23,2023-07-19,2026-05-25
L02478,U01558,active,Provo,UT,397.14,2025-01-23,2025-01-23
L02478,U01558,active,Provo,UT,397.14,2025-01-23,2026-05-25
L02479,U09647,active,Eugene,OR,136.99,2025-04-12,2025-04-12
L02479,U09647,active,Eugene,OR,136.99,2025-04-12,2026-05-25
L02480,U00653,active,San Francisco,CA,291.38,2022-08-28,2022-08-28
L02480,U00653,active,San Francisco,CA,291.38,2022-08-28,2026-05-25
L02481,U14238,active,Reno,NV,147.75,2025-08-23,2025-08-23
L02481,U14238,active,Reno,NV,147.75,2025-08-23,2026-05-25
L02482,U14616,active,Minneapolis,MN,275.38,2026-05-22,2026-05-22
L02482,U14616,active,Minneapolis,MN,275.38,2026-05-22,2026-05-25
L02483,U14034,active,Tucson,AZ,347.10,2021-10-02,2021-10-02
L02483,U14034,active,Tucson,AZ,347.10,2021-10-02,2026-05-25
L02484,U04929,active,Savannah,GA,283.67,2026-04-01,2026-04-01
L02484,U04929,active,Savannah,GA,283.67,2026-04-01,2026-05-25
L02485,U05710,active,Worcester,MA,199.91,2022-04-23,2022-04-23
L02485,U05710,active,Worcester,MA,199.91,2022-04-23,2026-05-25
L02486,U12034,active,Knoxville,TN,101.37,2023-08-30,2023-08-30
L02486,U12034,active,Knoxville,TN,101.37,2023-08-30,2026-05-25
L02487,U01326,active,Detroit,MI,69.67,2023-08-07,2023-08-07
L02487,U01326,active,Detroit,MI,69.67,2023-08-07,2026-05-25
L02488,U00939,active,Chicago,IL,116.19,2024-06-22,2024-06-22
L02488,U00939,active,Chicago,IL,116.19,2024-06-22,2026-05-25
L02489,U10771,active,Orlando,FL,214.39,2021-07-29,2021-07-29
L02489,U10771,active,Orlando,FL,214.39,2021-07-29,2026-05-25
L02490,U02163,active,Springfield,IL,172.26,2025-07-10,2025-07-10
L02490,U02163,active,Springfield,IL,172.26,2025-07-10,2026-05-25
L02491,U13775,active,Columbus,OH,82.89,2024-01-30,2024-01-30
L02491,U13775,active,Columbus,OH,82.89,2024-01-30,2026-05-25
L02492,U10476,active,Minneapolis,MN,55.10,2025-03-04,2025-03-04
L02492,U10476,active,Minneapolis,MN,55.10,2025-03-04,2026-05-25
L02493,U12673,active,Springfield,IL,285.06,2022-09-09,2022-09-09
L02493,U12673,active,Springfield,IL,285.06,2022-09-09,2026-05-25
L02494,U03503,active,Savannah,GA,348.03,2024-08-27,2024-08-27
L02494,U03503,active,Savannah,GA,348.03,2024-08-27,2026-05-25
L02495,U04368,active,Provo,UT,134.53,2023-01-06,2023-01-06
L02495,U04368,active,Provo,UT,134.53,2023-01-06,2026-05-25
L02496,U04371,active,Arlington,VA,310.19,2026-02-12,2026-02-12
L02496,U04371,active,Arlington,VA,310.19,2026-02-12,2026-05-25
L02497,U11577,active,Worcester,MA,262.87,2022-02-13,2022-02-13
L02497,U11577,active,Worcester,MA,262.87,2022-02-13,2026-05-25
L02498,U02513,active,Buffalo,NY,279.07,2026-05-25,2026-05-25
L02499,U14843,active,Provo,UT,67.67,2025-03-28,2025-03-28
L02499,U14843,active,Provo,UT,67.67,2025-03-28,2026-05-25
L02500,U07260,active,Mesa,AZ,194.53,2022-01-03,2022-01-03
L02500,U07260,active,Mesa,AZ,194.53,2022-01-03,2026-05-25
L02501,U14568,active,Las Vegas,NV,405.43,2025-05-25,2025-05-25
L02501,U14568,active,Las Vegas,NV,405.43,2025-05-25,2026-05-25
L02502,U00705,active,Boston,MA,308.90,2025-05-01,2025-05-01
L02502,U00705,active,Boston,MA,308.90,2025-05-01,2026-05-25
L02503,U12051,active,Saint Paul,MN,354.21,2026-01-02,2026-01-02
L02503,U12051,active,Saint Paul,MN,354.21,2026-01-02,2026-05-25
L02504,U01121,active,San Diego,CA,180.77,2022-03-10,2022-03-10
L02504,U01121,active,San Diego,CA,180.77,2022-03-10,2026-05-25
L02505,U09763,active,Memphis,TN,57.02,2025-10-17,2025-10-17
L02505,U09763,active,Memphis,TN,57.02,2025-10-17,2026-05-25
L02506,U03074,active,Ann Arbor,MI,445.16,2022-04-28,2022-04-28
L02506,U03074,active,Ann Arbor,MI,445.16,2022-04-28,2026-05-25
L02507,U12973,active,Portland,OR,405.01,2025-09-14,2025-09-14
L02507,U12973,active,Portland,OR,405.01,2025-09-14,2026-05-25
L02508,U08431,active,Saint Paul,MN,330.78,2023-07-15,2023-07-15
L02508,U08431,active,Saint Paul,MN,330.78,2023-07-15,2026-05-25
L02509,U06972,active,San Diego,CA,109.82,2022-10-25,2022-10-25
L02509,U06972,active,San Diego,CA,109.82,2022-10-25,2026-05-25
L02510,U14686,active,Colorado Springs,CO,392.63,2022-12-25,2022-12-25
L02510,U14686,active,Colorado Springs,CO,392.63,2022-12-25,2026-05-25
L02511,U12647,active,Orlando,FL,203.11,2021-07-18,2021-07-18
L02511,U12647,active,Orlando,FL,203.11,2021-07-18,2026-05-25
L02512,U05702,active,Springfield,IL,203.02,2022-11-05,2022-11-05
L02512,U05702,active,Springfield,IL,203.02,2022-11-05,2026-05-25
L02513,U11350,active,Cincinnati,OH,210.61,2021-11-05,2021-11-05
L02513,U11350,active,Cincinnati,OH,210.61,2021-11-05,2026-05-25
L02514,U00658,active,Provo,UT,134.85,2026-03-10,2026-03-10
L02514,U00658,active,Provo,UT,134.85,2026-03-10,2026-05-25
L02515,U14639,active,Savannah,GA,216.08,2026-03-12,2026-03-12
L02515,U14639,active,Savannah,GA,216.08,2026-03-12,2026-05-25
L02516,U14777,active,Saint Paul,MN,100.38,2024-02-23,2024-02-23
L02516,U14777,active,Saint Paul,MN,100.38,2024-02-23,2026-05-25
L02517,U14750,active,Austin,TX,266.62,2024-04-29,2024-04-29
L02517,U14750,active,Austin,TX,266.62,2024-04-29,2026-05-25
L02518,U14758,active,Ann Arbor,MI,371.73,2024-04-10,2024-04-10
L02518,U14758,active,Ann Arbor,MI,371.73,2024-04-10,2026-05-25
L02519,U04837,active,Salt Lake City,UT,332.62,2024-04-30,2024-04-30
L02519,U04837,active,Salt Lake City,UT,332.62,2024-04-30,2026-05-25
L02520,U00283,active,Savannah,GA,324.93,2023-12-23,2023-12-23
L02520,U00283,active,Savannah,GA,324.93,2023-12-23,2026-05-25
L02521,U04252,active,Boston,MA,414.36,2023-06-25,2023-06-25
L02521,U04252,active,Boston,MA,414.36,2023-06-25,2026-05-25
L02522,U14445,active,Minneapolis,MN,334.51,2024-05-03,2024-05-03
L02522,U14445,active,Minneapolis,MN,334.51,2024-05-03,2026-05-25
L02523,U03151,active,Raleigh,NC,262.40,2022-05-02,2022-05-02
L02523,U03151,active,Raleigh,NC,262.40,2022-05-02,2026-05-25
L02524,U14518,active,Portland,OR,320.24,2022-07-05,2022-07-05
L02524,U14518,active,Portland,OR,320.24,2022-07-05,2026-05-25
L02525,U03740,active,Austin,TX,163.62,2021-11-04,2021-11-04
L02525,U03740,active,Austin,TX,163.62,2021-11-04,2026-05-25
L02526,U05625,active,Reno,NV,227.54,2022-11-09,2022-11-09
L02526,U05625,active,Reno,NV,227.54,2022-11-09,2026-05-25
L02527,U14644,active,Cincinnati,OH,157.06,2025-06-16,2025-06-16
L02527,U14644,inactive,Cincinnati,OH,157.06,2025-06-16,2025-10-24
L02527,U14644,inactive,Cincinnati,OH,157.06,2025-06-16,2026-05-25
L02528,U11119,active,Nashville,TN,289.59,2022-06-17,2022-06-17
L02528,U11119,active,Nashville,TN,289.59,2022-06-17,2026-05-25
L02529,U02341,active,Las Vegas,NV,239.27,2024-03-13,2024-03-13
L02529,U02341,active,Las Vegas,NV,239.27,2024-03-13,2026-05-25
L02530,U06193,active,Denver,CO,276.38,2023-08-05,2023-08-05
L02530,U06193,active,Denver,CO,276.38,2023-08-05,2026-05-25
L02531,U01116,active,Saint Paul,MN,350.33,2022-10-13,2022-10-13
L02531,U01116,active,Saint Paul,MN,350.33,2022-10-13,2026-05-25
L02532,U08926,active,Atlanta,GA,128.24,2026-05-25,2026-05-25
L02533,U05527,active,Tucson,AZ,226.38,2024-09-28,2024-09-28
L02533,U05527,active,Tucson,AZ,226.38,2024-09-28,2026-05-25
L02534,U12897,active,Spokane,WA,377.60,2024-08-14,2024-08-14
L02534,U12897,active,Spokane,WA,377.60,2024-08-14,2026-05-25
L02535,U12002,active,Eugene,OR,435.62,2024-06-28,2024-06-28
L02535,U12002,active,Eugene,OR,435.62,2024-06-28,2026-05-25
L02536,U12179,active,Jacksonville,FL,167.22,2025-01-06,2025-01-06
L02536,U12179,active,Jacksonville,FL,167.22,2025-01-06,2026-05-25
L02537,U00707,active,Portland,OR,373.14,2025-01-21,2025-01-21
L02537,U00707,active,Portland,OR,373.14,2025-01-21,2026-05-25
L02538,U03070,active,Portland,OR,183.08,2024-03-31,2024-03-31
L02538,U03070,active,Portland,OR,183.08,2024-03-31,2026-05-25
L02539,U14020,active,Las Vegas,NV,79.61,2022-06-21,2022-06-21
L02539,U14020,active,Las Vegas,NV,79.61,2022-06-21,2026-05-25
L02540,U12236,active,Seattle,WA,176.90,2022-05-27,2022-05-27
L02540,U12236,active,Seattle,WA,176.90,2022-05-27,2026-05-25
L02541,U10018,active,Sacramento,CA,331.65,2021-08-31,2021-08-31
L02541,U10018,inactive,Sacramento,CA,331.65,2021-08-31,2023-04-25
L02541,U10018,inactive,Sacramento,CA,331.65,2021-08-31,2026-05-25
L02542,U07669,active,San Antonio,TX,362.30,2021-07-10,2021-07-10
L02542,U07669,active,San Antonio,TX,362.30,2021-07-10,2026-05-25
L02543,U03307,active,Norfolk,VA,252.70,2023-10-09,2023-10-09
L02543,U03307,active,Norfolk,VA,252.70,2023-10-09,2026-05-25
L02544,U14692,active,Tucson,AZ,189.88,2022-01-30,2022-01-30
L02544,U14692,active,Tucson,AZ,189.88,2022-01-30,2026-05-25
L02545,U14905,active,Saint Paul,MN,229.42,2021-11-15,2021-11-15
L02545,U14905,active,Saint Paul,MN,229.42,2021-11-15,2026-05-25
L02546,U10513,active,Cincinnati,OH,262.55,2024-08-22,2024-08-22
L02546,U10513,active,Cincinnati,OH,262.55,2024-08-22,2026-05-25
L02547,U01142,active,Richmond,VA,153.25,2024-06-19,2024-06-19
L02547,U01142,active,Richmond,VA,153.25,2024-06-19,2026-05-25
L02548,U09603,active,Atlanta,GA,338.77,2025-04-19,2025-04-19
L02548,U09603,inactive,Atlanta,GA,338.77,2025-04-19,2026-01-28
L02548,U09603,inactive,Atlanta,GA,338.77,2025-04-19,2026-05-25
L02549,U07867,active,Reno,NV,251.15,2023-03-24,2023-03-24
L02549,U07867,active,Reno,NV,251.15,2023-03-24,2026-05-25
L02550,U01514,active,Savannah,GA,366.05,2021-06-10,2021-06-10
L02550,U01514,active,Savannah,GA,366.05,2021-06-10,2026-05-25
L02551,U02636,active,Richmond,VA,284.55,2025-07-30,2025-07-30
L02551,U02636,active,Richmond,VA,284.55,2025-07-30,2026-05-25
L02552,U13309,active,Provo,UT,409.17,2024-04-05,2024-04-05
L02552,U13309,active,Provo,UT,409.17,2024-04-05,2026-05-25
L02553,U12926,active,Arlington,VA,199.03,2022-09-26,2022-09-26
L02553,U12926,active,Arlington,VA,199.03,2022-09-26,2026-05-25
L02554,U01075,active,Norfolk,VA,430.36,2022-06-11,2022-06-11
L02554,U01075,active,Norfolk,VA,430.36,2022-06-11,2026-05-25
L02555,U05062,active,Cleveland,OH,424.27,2022-09-27,2022-09-27
L02555,U05062,active,Cleveland,OH,424.27,2022-09-27,2026-05-25
L02556,U14680,active,Springfield,IL,186.67,2022-07-13,2022-07-13
L02556,U14680,active,Springfield,IL,186.67,2022-07-13,2026-05-25
L02557,U07392,active,Raleigh,NC,186.95,2025-05-19,2025-05-19
L02557,U07392,active,Raleigh,NC,186.95,2025-05-19,2026-05-25
L02558,U00113,active,Knoxville,TN,66.81,2023-11-22,2023-11-22
L02558,U00113,active,Knoxville,TN,66.81,2023-11-22,2026-05-25
L02559,U10031,active,Grand Rapids,MI,347.96,2025-08-10,2025-08-10
L02559,U10031,active,Grand Rapids,MI,347.96,2025-08-10,2026-05-25
L02560,U01973,active,Phoenix,AZ,287.80,2021-06-02,2021-06-02
L02560,U01973,active,Phoenix,AZ,287.80,2021-06-02,2026-05-25
L02561,U09901,active,San Francisco,CA,396.74,2026-04-19,2026-04-19
L02561,U09901,active,San Francisco,CA,396.74,2026-04-19,2026-05-25
L02562,U00659,active,Boston,MA,190.73,2026-01-19,2026-01-19
L02562,U00659,active,Boston,MA,190.73,2026-01-19,2026-05-25
L02563,U14506,active,Nashville,TN,433.01,2023-01-31,2023-01-31
L02563,U14506,active,Nashville,TN,433.01,2023-01-31,2026-05-25
L02564,U07289,active,Saint Paul,MN,363.76,2025-05-12,2025-05-12
L02564,U07289,active,Saint Paul,MN,363.76,2025-05-12,2026-05-25
L02565,U01845,active,Colorado Springs,CO,437.71,2025-10-14,2025-10-14
L02565,U01845,active,Colorado Springs,CO,437.71,2025-10-14,2026-05-25
L02566,U12283,active,Cleveland,OH,178.06,2021-08-10,2021-08-10
L02566,U12283,active,Cleveland,OH,178.06,2021-08-10,2026-05-25
L02567,U12634,active,Savannah,GA,315.86,2025-11-15,2025-11-15
L02567,U12634,active,Savannah,GA,315.86,2025-11-15,2026-05-25
L02568,U10286,active,Minneapolis,MN,437.12,2022-01-09,2022-01-09
L02568,U10286,active,Minneapolis,MN,437.12,2022-01-09,2026-05-25
L02569,U04000,active,Las Vegas,NV,74.66,2021-11-07,2021-11-07
L02569,U04000,active,Las Vegas,NV,74.66,2021-11-07,2026-05-25
L02570,U04183,active,Arlington,VA,444.87,2025-08-07,2025-08-07
L02570,U04183,active,Arlington,VA,444.87,2025-08-07,2026-05-25
L02571,U00916,active,Norfolk,VA,166.00,2023-01-23,2023-01-23
L02571,U00916,active,Norfolk,VA,166.00,2023-01-23,2026-05-25
L02572,U05502,active,Charlotte,NC,420.27,2025-08-31,2025-08-31
L02572,U05502,active,Charlotte,NC,420.27,2025-08-31,2026-05-25
L02573,U00126,active,Savannah,GA,139.06,2023-09-27,2023-09-27
