user_id,join_date,state,status,acquisition_channel,snapshot_date
U09680,2024-09-23,MI,active,instagram,2024-09-23
U09680,2024-09-23,MI,active,instagram,2026-05-25
U09681,2021-08-26,OH,active,google_search,2021-08-26
U09681,2021-08-26,OH,active,google_search,2026-05-25
U09682,2021-10-27,AZ,active,google_search,2021-10-27
U09682,2021-10-27,AZ,active,google_search,2026-05-25
U09683,2023-02-19,MN,active,instagram,2023-02-19
U09683,2023-02-19,MN,active,instagram,2026-05-25
U09684,2023-10-26,NY,active,facebook,2023-10-26
U09684,2023-10-26,NY,active,facebook,2026-05-25
U09685,2023-03-11,OR,active,organic,2023-03-11
U09685,2023-03-11,OR,active,organic,2026-05-25
U09686,2024-09-20,OR,active,google_search,2024-09-20
U09686,2024-09-20,OR,active,google_search,2026-05-25
U09687,2021-12-25,PA,active,instagram,2021-12-25
U09687,2021-12-25,PA,active,instagram,2026-05-25
U09688,2022-05-04,AZ,active,,2022-05-04
U09688,2022-05-04,AZ,active,,2026-05-25
U09689,2021-11-23,VA,active,facebook,2021-11-23
U09689,2021-11-23,VA,active,facebook,2026-05-25
U09690,2024-11-02,TN,active,facebook,2024-11-02
U09690,2024-11-02,TN,active,facebook,2026-05-25
U09691,2023-08-31,NC,active,tiktok,2023-08-31
U09691,2023-08-31,NC,active,tiktok,2026-05-25
U09692,2021-10-25,AZ,active,instagram,2021-10-25
U09692,2021-10-25,AZ,active,instagram,2026-05-25
U09693,2023-09-12,CO,active,organic,2023-09-12
U09693,2023-09-12,CO,active,organic,2026-05-25
U09694,2022-04-14,NY,active,google_search,2022-04-14
U09694,2022-04-14,NY,active,google_search,2026-05-25
U09695,2025-01-11,VA,active,organic,2025-01-11
U09695,2025-01-11,VA,active,organic,2026-05-25
U09696,2024-10-10,TX,active,google_display,2024-10-10
U09696,2024-10-10,TX,active,google_display,2026-05-25
U09697,2022-07-21,TN,active,google_display,2022-07-21
U09697,2022-07-21,TN,active,google_display,2026-05-25
U09698,2024-07-28,NY,active,google_search,2024-07-28
U09698,2024-07-28,NY,active,google_search,2026-05-25
U09699,2026-04-13,TX,active,referral,2026-04-13
U09699,2026-04-13,TX,active,referral,2026-05-25
U09700,2025-03-03,CA,active,instagram,2025-03-03
U09700,2025-03-03,CA,active,instagram,2026-05-25
U09701,2023-11-18,NV,active,facebook,2023-11-18
U09701,2023-11-18,NV,active,facebook,2026-05-25
U09702,2025-02-04,UT,active,organic,2025-02-04
U09702,2025-02-04,UT,active,organic,2026-05-25
U09703,2022-08-12,MI,active,facebook,2022-08-12
U09703,2022-08-12,MI,active,facebook,2026-05-25
U09704,2023-01-20,FL,active,google_display,2023-01-20
U09704,2023-01-20,FL,active,google_display,2026-05-25
U09705,2023-09-27,IL,active,facebook,2023-09-27
U09705,2023-09-27,IL,active,facebook,2026-05-25
U09706,2021-06-28,TN,active,instagram,2021-06-28
U09706,2021-06-28,TN,active,instagram,2026-05-25
U09707,2024-02-26,NC,active,facebook,2024-02-26
U09707,2024-02-26,NC,active,facebook,2026-05-25
U09708,2022-08-03,TN,active,organic,2022-08-03
U09708,2022-08-03,TN,active,organic,2026-05-25
U09709,2022-11-21,OR,active,google_search,2022-11-21
U09709,2022-11-21,OR,active,google_search,2026-05-25
U09710,2025-07-14,UT,active,,2025-07-14
U09710,2025-07-14,UT,active,,2026-05-25
U09711,2025-09-27,NY,active,google_search,2025-09-27
U09711,2025-09-27,NY,active,google_search,2026-05-25
U09712,2022-05-24,CA,active,facebook,2022-05-24
U09712,2022-05-24,CA,active,facebook,2026-05-25
U09713,2021-08-07,OH,active,instagram,2021-08-07
U09713,2021-08-07,OH,paused,instagram,2021-12-26
U09713,2021-08-07,OH,paused,instagram,2026-05-25
U09714,2023-01-29,NV,active,google_display,2023-01-29
U09714,2023-01-29,NV,active,google_display,2026-05-25
U09715,2025-03-18,NC,active,facebook,2025-03-18
U09715,2025-03-18,NC,active,facebook,2026-05-25
U09716,2024-12-29,NY,active,instagram,2024-12-29
U09716,2024-12-29,NY,active,instagram,2026-05-25
U09717,2026-03-08,MI,active,google_display,2026-03-08
U09717,2026-03-08,MI,active,google_display,2026-05-25
U09718,2022-11-08,CA,active,google_display,2022-11-08
U09718,2022-11-08,CA,active,google_display,2026-05-25
U09719,2026-05-09,OH,active,referral,2026-05-09
U09719,2026-05-09,OH,active,referral,2026-05-25
U09720,2024-04-28,CO,active,referral,2024-04-28
U09720,2024-04-28,CO,active,referral,2026-05-25
U09721,2023-04-06,IL,active,instagram,2023-04-06
U09721,2023-04-06,IL,active,instagram,2026-05-25
U09722,2025-03-13,NY,active,google_display,2025-03-13
U09722,2025-03-13,NY,active,google_display,2026-05-25
U09723,2025-06-28,MA,active,instagram,2025-06-28
U09723,2025-06-28,MA,active,instagram,2026-05-25
U09724,2022-03-29,NY,active,instagram,2022-03-29
U09724,2022-03-29,NY,active,instagram,2026-05-25
U09725,2024-04-13,VA,active,google_search,2024-04-13
U09725,2024-04-13,VA,active,google_search,2026-05-25
U09726,2022-10-31,WA,active,facebook,2022-10-31
U09726,2022-10-31,WA,active,facebook,2026-05-25
U09727,2024-02-12,MN,active,google_search,2024-02-12
U09727,2024-02-12,MN,active,google_search,2026-05-25
U09728,2022-04-23,NC,active,tiktok,2022-04-23
U09728,2022-04-23,NC,active,tiktok,2026-05-25
U09729,2025-06-03,AZ,active,instagram,2025-06-03
U09729,2025-06-03,AZ,active,instagram,2026-05-25
U09730,2023-08-20,PA,active,instagram,2023-08-20
U09730,2023-08-20,PA,active,instagram,2026-05-25
U09731,2023-08-16,WA,active,google_display,2023-08-16
U09731,2023-08-16,WA,active,google_display,2026-05-25
U09732,2022-09-15,CO,active,google_search,2022-09-15
U09732,2022-09-15,CO,active,google_search,2026-05-25
U09733,2024-12-16,IL,active,google_search,2024-12-16
U09733,2024-12-16,IL,active,google_search,2026-05-25
U09734,2023-11-20,MN,active,instagram,2023-11-20
U09734,2023-11-20,MN,active,instagram,2026-05-25
U09735,2024-02-23,MN,active,organic,2024-02-23
U09735,2024-02-23,MN,active,organic,2026-05-25
U09736,2024-05-04,WA,active,instagram,2024-05-04
U09736,2024-05-04,WA,active,instagram,2026-05-25
U09737,2024-08-30,MI,active,tiktok,2024-08-30
U09737,2024-08-30,MI,active,tiktok,2026-05-25
U09738,2023-03-18,PA,active,google_search,2023-03-18
U09738,2023-03-18,PA,active,google_search,2026-05-25
U09739,2021-10-22,MA,active,referral,2021-10-22
U09739,2021-10-22,MA,active,referral,2026-05-25
U09740,2022-01-07,IL,active,instagram,2022-01-07
U09740,2022-01-07,IL,active,instagram,2026-05-25
U09741,2024-07-09,MN,active,google_search,2024-07-09
U09741,2024-07-09,MN,active,google_search,2026-05-25
U09742,2024-09-30,CO,active,organic,2024-09-30
U09742,2024-09-30,CO,active,organic,2026-05-25
U09743,2025-02-01,GA,active,facebook,2025-02-01
U09743,2025-02-01,GA,active,facebook,2026-05-25
U09744,2024-07-08,MN,active,google_display,2024-07-08
U09744,2024-07-08,MN,active,google_display,2026-05-25
U09745,2023-10-15,CA,active,referral,2023-10-15
U09745,2023-10-15,CA,active,referral,2026-05-25
U09746,2022-02-22,NC,active,google_search,2022-02-22
U09746,2022-02-22,NC,active,google_search,2026-05-25
U09747,2023-04-05,OR,active,tiktok,2023-04-05
U09747,2023-04-05,OR,active,tiktok,2026-05-25
U09748,2025-05-30,WA,active,instagram,2025-05-30
U09748,2025-05-30,WA,active,instagram,2026-05-25
U09749,2025-06-30,AZ,active,facebook,2025-06-30
U09749,2025-06-30,AZ,active,facebook,2026-05-25
U09750,2024-07-02,AZ,active,facebook,2024-07-02
U09750,2024-07-02,AZ,active,facebook,2026-05-25
U09751,2024-08-25,OH,active,organic,2024-08-25
U09751,2024-08-25,OH,active,organic,2026-05-25
U09752,2024-06-03,NY,active,google_search,2024-06-03
U09752,2024-06-03,NY,paused,google_search,2025-01-12
U09752,2024-06-03,NY,paused,google_search,2026-05-25
U09753,2024-06-18,WA,active,google_search,2024-06-18
U09753,2024-06-18,WA,active,google_search,2026-05-25
U09754,2026-03-09,OR,active,referral,2026-03-09
U09754,2026-03-09,OR,active,referral,2026-05-25
U09755,2025-04-11,IL,active,organic,2025-04-11
U09755,2025-04-11,IL,active,organic,2026-05-25
U09756,2022-10-18,VA,active,google_display,2022-10-18
U09756,2022-10-18,VA,active,google_display,2026-05-25
U09757,2022-01-26,MI,active,facebook,2022-01-26
U09757,2022-01-26,MI,active,facebook,2026-05-25
U09758,2026-03-27,PA,active,tiktok,2026-03-27
U09758,2026-03-27,PA,active,tiktok,2026-05-25
U09759,2021-06-17,MI,active,instagram,2021-06-17
U09759,2021-06-17,MI,churned,instagram,2023-11-01
U09759,2021-06-17,MI,churned,instagram,2026-05-25
U09760,2022-08-17,PA,active,facebook,2022-08-17
U09760,2022-08-17,PA,active,facebook,2026-05-25
U09761,2024-04-17,OH,active,,2024-04-17
U09761,2024-04-17,OH,active,,2026-05-25
U09762,2024-11-25,CA,active,google_display,2024-11-25
U09762,2024-11-25,CA,active,google_display,2026-05-25
U09763,2025-10-16,FL,active,tiktok,2025-10-16
U09763,2025-10-16,FL,active,tiktok,2026-05-25
U09764,2026-03-12,AZ,active,referral,2026-03-12
U09764,2026-03-12,AZ,active,referral,2026-05-25
U09765,2022-10-19,NV,active,google_display,2022-10-19
U09765,2022-10-19,NV,active,google_display,2026-05-25
U09766,2023-09-09,TN,active,,2023-09-09
U09766,2023-09-09,TN,active,,2026-05-25
U09767,2021-09-07,TX,active,google_search,2021-09-07
U09767,2021-09-07,TX,active,google_search,2026-05-25
U09768,2023-03-12,TX,active,organic,2023-03-12
U09768,2023-03-12,TX,active,organic,2026-05-25
U09769,2021-12-12,MA,active,google_search,2021-12-12
U09769,2021-12-12,MA,active,google_search,2026-05-25
U09770,2021-08-19,WA,active,instagram,2021-08-19
U09770,2021-08-19,WA,active,instagram,2026-05-25
U09771,2026-05-13,MI,active,google_display,2026-05-13
U09771,2026-05-13,MI,active,google_display,2026-05-25
U09772,2024-08-01,WA,active,instagram,2024-08-01
U09772,2024-08-01,WA,active,instagram,2026-05-25
U09773,2026-02-01,CO,active,facebook,2026-02-01
U09773,2026-02-01,CO,active,facebook,2026-05-25
U09774,2022-05-07,MI,active,instagram,2022-05-07
U09774,2022-05-07,MI,active,instagram,2026-05-25
U09775,2022-02-20,GA,active,google_search,2022-02-20
U09775,2022-02-20,GA,active,google_search,2026-05-25
U09776,2025-04-22,NV,active,google_search,2025-04-22
U09776,2025-04-22,NV,active,google_search,2026-05-25
U09777,2021-07-28,CO,active,google_display,2021-07-28
U09777,2021-07-28,CO,paused,google_display,2024-10-24
U09777,2021-07-28,CO,paused,google_display,2026-05-25
U09778,2023-03-02,UT,active,facebook,2023-03-02
U09778,2023-03-02,UT,active,facebook,2026-05-25
U09779,2025-03-08,CA,active,instagram,2025-03-08
U09779,2025-03-08,CA,active,instagram,2026-05-25
U09780,2022-03-15,MA,active,google_search,2022-03-15
U09780,2022-03-15,MA,active,google_search,2026-05-25
U09781,2024-08-21,WA,active,google_search,2024-08-21
U09781,2024-08-21,WA,churned,google_search,2025-10-11
U09781,2024-08-21,WA,churned,google_search,2026-05-25
U09782,2023-04-04,CA,active,tiktok,2023-04-04
U09782,2023-04-04,CA,active,tiktok,2026-05-25
U09783,2026-04-04,MN,active,instagram,2026-04-04
U09783,2026-04-04,MN,active,instagram,2026-05-25
U09784,2023-05-08,CO,active,google_search,2023-05-08
U09784,2023-05-08,CO,churned,google_search,2025-06-21
U09784,2023-05-08,CO,churned,google_search,2026-05-25
U09785,2023-06-05,MI,active,google_search,2023-06-05
U09785,2023-06-05,MI,active,google_search,2026-05-25
U09786,2022-03-07,VA,active,,2022-03-07
U09786,2022-03-07,VA,active,,2026-05-25
U09787,2022-04-30,OR,active,organic,2022-04-30
U09787,2022-04-30,OR,active,organic,2026-05-25
U09788,2024-03-30,OH,active,,2024-03-30
U09788,2024-03-30,OH,active,,2026-05-25
U09789,2026-03-22,NC,active,,2026-03-22
U09789,2026-03-22,NC,active,,2026-05-25
U09790,2025-08-14,CO,active,instagram,2025-08-14
U09790,2025-08-14,CO,active,instagram,2026-05-25
U09791,2025-07-23,GA,active,referral,2025-07-23
U09791,2025-07-23,GA,active,referral,2026-05-25
U09792,2022-07-26,NY,active,organic,2022-07-26
U09792,2022-07-26,NY,active,organic,2026-05-25
U09793,2022-12-21,MA,active,instagram,2022-12-21
U09793,2022-12-21,MA,active,instagram,2026-05-25
U09794,2024-09-06,MN,active,google_display,2024-09-06
U09794,2024-09-06,MN,active,google_display,2026-05-25
U09795,2023-04-28,NY,active,google_display,2023-04-28
U09795,2023-04-28,NY,active,google_display,2026-05-25
U09796,2024-02-21,AZ,active,google_search,2024-02-21
U09796,2024-02-21,AZ,active,google_search,2026-05-25
U09797,2023-04-14,CA,active,google_search,2023-04-14
U09797,2023-04-14,CA,active,google_search,2026-05-25
U09798,2025-05-05,TX,active,instagram,2025-05-05
U09798,2025-05-05,TX,active,instagram,2026-05-25
U09799,2024-03-23,TX,active,google_search,2024-03-23
U09799,2024-03-23,TX,active,google_search,2026-05-25
U09800,2024-09-22,CO,active,organic,2024-09-22
U09800,2024-09-22,CO,active,organic,2026-05-25
U09801,2023-12-05,IL,active,tiktok,2023-12-05
U09801,2023-12-05,IL,paused,tiktok,2024-07-06
U09801,2023-12-05,IL,paused,tiktok,2026-05-25
U09802,2022-07-15,CO,active,referral,2022-07-15
U09802,2022-07-15,CO,active,referral,2026-05-25
U09803,2025-05-02,MN,active,referral,2025-05-02
U09803,2025-05-02,MN,active,referral,2026-05-25
U09804,2022-01-20,IL,active,google_display,2022-01-20
U09804,2022-01-20,IL,active,google_display,2026-05-25
U09805,2022-05-31,CA,active,google_search,2022-05-31
U09805,2022-05-31,CA,active,google_search,2026-05-25
U09806,2025-12-14,TN,active,google_search,2025-12-14
U09806,2025-12-14,TN,active,google_search,2026-05-25
U09807,2023-08-31,AZ,active,google_display,2023-08-31
U09807,2023-08-31,AZ,paused,google_display,2023-12-27
U09807,2023-08-31,AZ,paused,google_display,2026-05-25
U09808,2025-03-19,NC,active,google_search,2025-03-19
U09808,2025-03-19,NC,active,google_search,2026-05-25
U09809,2025-05-06,PA,active,google_search,2025-05-06
U09809,2025-05-06,PA,active,google_search,2026-05-25
U09810,2024-08-08,AZ,active,instagram,2024-08-08
U09810,2024-08-08,AZ,active,instagram,2026-05-25
U09811,2022-04-15,PA,active,referral,2022-04-15
U09811,2022-04-15,PA,churned,referral,2025-09-22
U09811,2022-04-15,PA,churned,referral,2026-05-25
U09812,2025-08-19,NY,active,facebook,2025-08-19
U09812,2025-08-19,NY,active,facebook,2026-05-25
U09813,2022-10-20,OR,active,facebook,2022-10-20
U09813,2022-10-20,OR,active,facebook,2026-05-25
U09814,2021-10-07,NC,active,facebook,2021-10-07
U09814,2021-10-07,NC,active,facebook,2026-05-25
U09815,2025-10-18,MA,active,google_search,2025-10-18
U09815,2025-10-18,MA,active,google_search,2026-05-25
U09816,2022-07-09,NY,active,google_search,2022-07-09
U09816,2022-07-09,NY,active,google_search,2026-05-25
U09817,2023-12-20,TN,active,instagram,2023-12-20
U09817,2023-12-20,TN,active,instagram,2026-05-25
U09818,2023-03-23,NY,active,tiktok,2023-03-23
U09818,2023-03-23,NY,active,tiktok,2026-05-25
U09819,2021-11-28,CO,active,google_search,2021-11-28
U09819,2021-11-28,CO,active,google_search,2026-05-25
U09820,2024-10-28,NV,active,google_search,2024-10-28
U09820,2024-10-28,NV,active,google_search,2026-05-25
U09821,2024-09-20,CA,active,google_search,2024-09-20
U09821,2024-09-20,CA,active,google_search,2026-05-25
U09822,2026-04-19,UT,active,instagram,2026-04-19
U09822,2026-04-19,UT,active,instagram,2026-05-25
U09823,2024-11-19,VA,active,referral,2024-11-19
U09823,2024-11-19,VA,active,referral,2026-05-25
U09824,2022-02-17,OH,active,tiktok,2022-02-17
U09824,2022-02-17,OH,active,tiktok,2026-05-25
U09825,2023-02-24,MA,active,google_search,2023-02-24
U09825,2023-02-24,MA,active,google_search,2026-05-25
U09826,2023-03-17,PA,active,organic,2023-03-17
U09826,2023-03-17,PA,paused,organic,2024-08-12
U09826,2023-03-17,PA,paused,organic,2026-05-25
U09827,2023-04-02,NC,active,google_search,2023-04-02
U09827,2023-04-02,NC,active,google_search,2026-05-25
U09828,2022-12-26,PA,active,google_search,2022-12-26
U09828,2022-12-26,PA,active,google_search,2026-05-25
U09829,2022-03-25,PA,active,google_search,2022-03-25
U09829,2022-03-25,PA,active,google_search,2026-05-25
U09830,2023-04-17,CA,active,google_search,2023-04-17
U09830,2023-04-17,CA,churned,google_search,2024-01-15
U09830,2023-04-17,CA,churned,google_search,2026-05-25
U09831,2022-03-03,CA,active,facebook,2022-03-03
U09831,2022-03-03,CA,active,facebook,2026-05-25
U09832,2021-06-29,PA,active,instagram,2021-06-29
U09832,2021-06-29,PA,active,instagram,2026-05-25
U09833,2021-12-26,PA,active,instagram,2021-12-26
U09833,2021-12-26,PA,active,instagram,2026-05-25
U09834,2024-09-12,OH,active,facebook,2024-09-12
U09834,2024-09-12,OH,active,facebook,2026-05-25
U09835,2024-03-12,WA,active,referral,2024-03-12
U09835,2024-03-12,WA,active,referral,2026-05-25
U09836,2025-03-15,UT,active,facebook,2025-03-15
U09836,2025-03-15,UT,active,facebook,2026-05-25
U09837,2025-02-20,MI,active,google_display,2025-02-20
U09837,2025-02-20,MI,active,google_display,2026-05-25
U09838,2024-03-18,FL,active,referral,2024-03-18
U09838,2024-03-18,FL,active,referral,2026-05-25
U09839,2026-01-23,WA,active,google_search,2026-01-23
U09839,2026-01-23,WA,active,google_search,2026-05-25
U09840,2023-03-20,PA,active,google_search,2023-03-20
U09840,2023-03-20,PA,active,google_search,2026-05-25
U09841,2023-01-23,WA,active,tiktok,2023-01-23
U09841,2023-01-23,WA,active,tiktok,2026-05-25
U09842,2024-03-25,TX,active,facebook,2024-03-25
U09842,2024-03-25,TX,active,facebook,2026-05-25
U09843,2025-08-22,PA,active,organic,2025-08-22
U09843,2025-08-22,PA,active,organic,2026-05-25
U09844,2025-04-10,MN,active,facebook,2025-04-10
U09844,2025-04-10,MN,active,facebook,2026-05-25
U09845,2021-08-14,FL,active,google_search,2021-08-14
U09845,2021-08-14,FL,paused,google_search,2026-05-25
U09846,2025-08-28,AZ,active,organic,2025-08-28
U09846,2025-08-28,AZ,active,organic,2026-05-25
U09847,2024-12-21,FL,active,google_display,2024-12-21
U09847,2024-12-21,FL,active,google_display,2026-05-25
U09848,2026-02-22,PA,active,,2026-02-22
U09848,2026-02-22,PA,paused,,2026-04-15
U09848,2026-02-22,PA,paused,,2026-05-25
U09849,2025-01-28,TN,active,facebook,2025-01-28
U09849,2025-01-28,TN,active,facebook,2026-05-25
U09850,2025-09-20,OH,active,facebook,2025-09-20
U09850,2025-09-20,OH,active,facebook,2026-05-25
U09851,2021-08-09,MN,active,referral,2021-08-09
U09851,2021-08-09,MN,active,referral,2026-05-25
U09852,2024-07-31,OH,active,google_search,2024-07-31
U09852,2024-07-31,OH,active,google_search,2026-05-25
U09853,2024-01-06,UT,active,tiktok,2024-01-06
U09853,2024-01-06,UT,active,tiktok,2026-05-25
U09854,2023-11-09,MI,active,organic,2023-11-09
U09854,2023-11-09,MI,active,organic,2026-05-25
U09855,2024-03-08,CA,active,google_search,2024-03-08
U09855,2024-03-08,CA,churned,google_search,2024-05-11
U09855,2024-03-08,CA,churned,google_search,2026-05-25
U09856,2021-08-20,OR,active,facebook,2021-08-20
U09856,2021-08-20,OR,active,facebook,2026-05-25
U09857,2022-06-13,NV,active,google_search,2022-06-13
U09857,2022-06-13,NV,active,google_search,2026-05-25
U09858,2025-03-18,AZ,active,referral,2025-03-18
U09858,2025-03-18,AZ,active,referral,2026-05-25
U09859,2026-05-03,CO,active,google_display,2026-05-03
U09859,2026-05-03,CO,active,google_display,2026-05-25
U09860,2022-10-11,NV,active,google_search,2022-10-11
U09860,2022-10-11,NV,active,google_search,2026-05-25
U09861,2021-05-25,NY,active,instagram,2021-05-25
U09861,2021-05-25,NY,active,instagram,2026-05-25
U09862,2022-03-23,NY,active,instagram,2022-03-23
U09862,2022-03-23,NY,active,instagram,2026-05-25
U09863,2026-03-15,OH,active,facebook,2026-03-15
U09863,2026-03-15,OH,active,facebook,2026-05-25
U09864,2025-01-08,AZ,active,google_search,2025-01-08
U09864,2025-01-08,AZ,active,google_search,2026-05-25
U09865,2021-08-19,MA,active,organic,2021-08-19
U09865,2021-08-19,MA,active,organic,2026-05-25
U09866,2021-06-01,GA,active,tiktok,2021-06-01
U09866,2021-06-01,GA,active,tiktok,2026-05-25
U09867,2024-12-27,OH,active,google_display,2024-12-27
U09867,2024-12-27,OH,active,google_display,2026-05-25
U09868,2024-07-26,TN,active,instagram,2024-07-26
U09868,2024-07-26,TN,active,instagram,2026-05-25
U09869,2023-12-04,CO,active,google_search,2023-12-04
U09869,2023-12-04,CO,active,google_search,2026-05-25
U09870,2024-07-14,AZ,active,facebook,2024-07-14
U09870,2024-07-14,AZ,active,facebook,2026-05-25
U09871,2024-08-01,VA,active,google_search,2024-08-01
U09871,2024-08-01,VA,active,google_search,2026-05-25
U09872,2023-09-13,IL,active,facebook,2023-09-13
U09872,2023-09-13,IL,active,facebook,2026-05-25
U09873,2023-05-22,FL,active,tiktok,2023-05-22
U09873,2023-05-22,FL,active,tiktok,2026-05-25
U09874,2021-08-12,NC,active,google_search,2021-08-12
U09874,2021-08-12,NC,active,google_search,2026-05-25
U09875,2025-08-10,MA,active,google_search,2025-08-10
U09875,2025-08-10,MA,paused,google_search,2025-12-01
U09875,2025-08-10,MA,paused,google_search,2026-05-25
U09876,2022-03-17,MI,active,google_search,2022-03-17
U09876,2022-03-17,MI,active,google_search,2026-05-25
U09877,2026-03-18,MN,active,google_search,2026-03-18
U09877,2026-03-18,MN,active,google_search,2026-05-25
U09878,2025-08-23,NY,active,facebook,2025-08-23
U09878,2025-08-23,NY,active,facebook,2026-05-25
U09879,2022-01-07,OH,active,google_search,2022-01-07
U09879,2022-01-07,OH,active,google_search,2026-05-25
U09880,2024-10-06,VA,active,referral,2024-10-06
U09880,2024-10-06,VA,active,referral,2026-05-25
U09881,2026-04-26,OR,active,google_display,2026-04-26
U09881,2026-04-26,OR,active,google_display,2026-05-25
U09882,2022-02-21,NY,active,google_search,2022-02-21
U09882,2022-02-21,NY,active,google_search,2026-05-25
U09883,2025-09-29,AZ,active,facebook,2025-09-29
U09883,2025-09-29,AZ,active,facebook,2026-05-25
U09884,2023-08-16,OR,active,google_search,2023-08-16
U09884,2023-08-16,OR,active,google_search,2026-05-25
U09885,2023-03-21,CA,active,,2023-03-21
U09885,2023-03-21,CA,active,,2026-05-25
U09886,2024-02-01,FL,active,organic,2024-02-01
U09886,2024-02-01,FL,active,organic,2026-05-25
U09887,2025-07-18,NY,active,google_search,2025-07-18
U09887,2025-07-18,NY,active,google_search,2026-05-25
U09888,2025-04-19,NV,active,google_search,2025-04-19
U09888,2025-04-19,NV,active,google_search,2026-05-25
U09889,2022-05-01,VA,active,google_search,2022-05-01
U09889,2022-05-01,VA,active,google_search,2026-05-25
U09890,2023-04-07,WA,active,google_display,2023-04-07
U09890,2023-04-07,WA,active,google_display,2026-05-25
U09891,2022-07-18,VA,active,google_display,2022-07-18
U09891,2022-07-18,VA,active,google_display,2026-05-25
U09892,2025-01-12,CA,active,organic,2025-01-12
U09892,2025-01-12,CA,active,organic,2026-05-25
U09893,2023-05-24,UT,active,facebook,2023-05-24
U09893,2023-05-24,UT,paused,facebook,2025-01-08
U09893,2023-05-24,UT,paused,facebook,2026-05-25
U09894,2025-02-20,PA,active,google_search,2025-02-20
U09894,2025-02-20,PA,active,google_search,2026-05-25
U09895,2023-04-14,NY,active,google_search,2023-04-14
U09895,2023-04-14,NY,active,google_search,2026-05-25
U09896,2021-10-05,PA,active,google_display,2021-10-05
U09896,2021-10-05,PA,active,google_display,2026-05-25
U09897,2024-05-05,MA,active,organic,2024-05-05
U09897,2024-05-05,MA,active,organic,2026-05-25
U09898,2025-12-13,NV,active,facebook,2025-12-13
U09898,2025-12-13,NV,active,facebook,2026-05-25
U09899,2022-06-25,MA,active,google_search,2022-06-25
U09899,2022-06-25,MA,active,google_search,2026-05-25
U09900,2023-06-30,WA,active,instagram,2023-06-30
U09900,2023-06-30,WA,active,instagram,2026-05-25
U09901,2026-04-01,MN,active,google_search,2026-04-01
U09901,2026-04-01,MN,active,google_search,2026-05-25
U09902,2023-07-19,VA,active,instagram,2023-07-19
U09902,2023-07-19,VA,active,instagram,2026-05-25
U09903,2023-04-28,UT,active,google_search,2023-04-28
U09903,2023-04-28,UT,active,google_search,2026-05-25
U09904,2023-07-04,MI,active,organic,2023-07-04
U09904,2023-07-04,MI,active,organic,2026-05-25
U09905,2021-12-13,TN,active,facebook,2021-12-13
U09905,2021-12-13,TN,active,facebook,2026-05-25
U09906,2023-01-17,OH,active,google_search,2023-01-17
U09906,2023-01-17,OH,active,google_search,2026-05-25
U09907,2022-06-04,AZ,active,google_search,2022-06-04
U09907,2022-06-04,AZ,active,google_search,2026-05-25
U09908,2024-05-22,MA,active,google_search,2024-05-22
U09908,2024-05-22,MA,active,google_search,2026-05-25
U09909,2024-11-25,IL,active,google_display,2024-11-25
U09909,2024-11-25,IL,active,google_display,2026-05-25
U09910,2022-02-22,MN,active,facebook,2022-02-22
U09910,2022-02-22,MN,active,facebook,2026-05-25
U09911,2023-11-17,UT,active,organic,2023-11-17
U09911,2023-11-17,UT,active,organic,2026-05-25
U09912,2024-06-25,MA,active,organic,2024-06-25
U09912,2024-06-25,MA,active,organic,2026-05-25
U09913,2025-12-29,VA,active,google_search,2025-12-29
U09913,2025-12-29,VA,active,google_search,2026-05-25
U09914,2023-09-04,CO,active,google_search,2023-09-04
U09914,2023-09-04,CO,paused,google_search,2026-04-27
U09914,2023-09-04,CO,paused,google_search,2026-05-25
U09915,2023-08-30,TX,active,tiktok,2023-08-30
U09915,2023-08-30,TX,active,tiktok,2026-05-25
U09916,2026-04-23,MA,active,instagram,2026-04-23
U09916,2026-04-23,MA,active,instagram,2026-05-25
U09917,2023-07-30,MI,active,organic,2023-07-30
U09917,2023-07-30,MI,active,organic,2026-05-25
U09918,2023-07-23,NY,active,google_display,2023-07-23
U09918,2023-07-23,NY,paused,google_display,2025-08-06
U09918,2023-07-23,NY,paused,google_display,2026-05-25
U09919,2023-10-11,MI,active,organic,2023-10-11
U09919,2023-10-11,MI,active,organic,2026-05-25
U09920,2022-02-25,OH,active,referral,2022-02-25
U09920,2022-02-25,OH,active,referral,2026-05-25
U09921,2025-09-16,UT,active,google_search,2025-09-16
U09921,2025-09-16,UT,active,google_search,2026-05-25
U09922,2026-03-15,NV,active,google_search,2026-03-15
U09922,2026-03-15,NV,paused,google_search,2026-05-20
U09922,2026-03-15,NV,paused,google_search,2026-05-25
U09923,2023-12-04,FL,active,google_search,2023-12-04
U09923,2023-12-04,FL,active,google_search,2026-05-25
U09924,2023-07-06,PA,active,facebook,2023-07-06
U09924,2023-07-06,PA,active,facebook,2026-05-25
U09925,2024-09-25,IL,active,organic,2024-09-25
U09925,2024-09-25,IL,churned,organic,2026-05-20
U09925,2024-09-25,IL,churned,organic,2026-05-25
U09926,2024-08-31,NC,active,google_display,2024-08-31
U09926,2024-08-31,NC,active,google_display,2026-05-25
U09927,2024-08-18,NC,active,facebook,2024-08-18
U09927,2024-08-18,NC,active,facebook,2026-05-25
U09928,2023-05-29,OR,active,organic,2023-05-29
U09928,2023-05-29,OR,active,organic,2026-05-25
U09929,2023-10-16,CO,active,facebook,2023-10-16
U09929,2023-10-16,CO,active,facebook,2026-05-25
